"PackageName","ProcedureCall","Modules","Methods","ReadObjects","WriteObjects","ReplacementAction","TargetPackage","ReplacementRationale","TransitionRule"
"PKG_AD","PKG_AD.P_GET_AUDIT_ENGAGEMENT","AD","GetEngagementDetailsForStatusReversal","T_AU_PLAN_ENG; T_AU_PERIOD; T_AU_PLAN; T_AU_PLAN_ENG_STATUS; T_AU_AUDIT_TEAMS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_AUDIT_OBSERVTION","AD","GetObservationDetailsForStatusReversal","T_AU_OBSERVATION; T_AU_OBSERVATION_STATUS; T_AU_OBSERVATION_ASSIGNEDTO; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_AUDIT_OBSERVTION_STATUS","AD","GetObservationReversalStatus","T_AU_OBSERVATION_STATUS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_AUDIT_ENGAGEMENT_STATUS","AD","GetEngagementReversalStatus","T_AU_PLAN_ENG; T_AU_PLAN_ENG_STATUS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GETAUDITEERISK","AD","GetAuditeeRisk","T_AU_ENTITIES_GROUP_RISK","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENTITY_RISK","AD","GetAuditeeRiskForEntTypes","T_AU_ENTITIES_PERIOD_RISK; V_GET_PARENT_OFFICE","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GETAUDITEERISK_DETAILS","AD","GetAuditeeRiskDetails","T_AU_ENTITIES_GROUP_RISK_DETAILS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_MERGE_CHECKLIST","AD","MergeDuplicateProcesses","T_AUDIT_CHECKLIST; T_AUDIT_CHECKLIST_MERGER; DUAL","T_AUDIT_CHECKLIST_MERGER","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_MERGE_SUB_CHECKLIST","AD","MergeDuplicateSubProcesses","T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST_SUB_MERGER; DUAL","T_AUDIT_CHECKLIST_SUB_MERGER","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_REMOVE_DUPLICATE_CHECKLIST_DETAILS","AD","MergeDuplicateChecklists","","T_AUDIT_CHECKLIST_DETAIL_DUPLICATE","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS_DROPDOWN","AD","GetAuditProcessListForMergeDuplicate","T_AUDIT_CHECKLIST_DETAIL_DUPLICATE; T_AUDIT_CHECKLIST_DETAILS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_CHECKLIST_MERGER_FOR_REVIEW","AD","GetDuplicateProcesses","T_AUDIT_CHECKLIST; T_AUDIT_CHECKLIST_MERGER","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_SUB_CHECKLIST_MERGER_FOR_REVIEW","AD","GetDuplicateSubProcesses","T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST_SUB_MERGER","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS","AD","GetDuplicateChecklists","T_AUDIT_CHECKLIST_DETAIL_DUPLICATE; T_AUDIT_CHECKLIST_DETAILS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS_COUNT","AD","GetDuplicateChecklistsCount","T_AU_OLD_PARAS_FAD; T_AUDIT_CHECKLIST_DETAIL_DUPLICATE; T_AU_OBSERVATION; DUAL","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_AUTHORIZE_MERGER_CHECKLIST","AD","AuthorizeMergeDuplicateProcesses","DUAL","T_AUDIT_CHECKLIST_SUB","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_AUTHORIZE_MERGER_CHECKLIST_SUB","AD","AuthorizeMergeDuplicateSubProcesses","DUAL","T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_DETAILS_CHANGE; T_AUDIT_CHECKLIST_SUB_MERGER","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_AUTHORIZE_DUPLICATE_CHECKLIST_DETAILS","AD","AuthorizeMergeDuplicateChecklists","T_AUDIT_CHECKLIST_DETAIL_DUPLICATE; DUAL","T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_DETAIL_DUPLICATE","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_AUDIT_OBSERVATION_REVERSAL","AD","AuditEngagementObsStatusReversal; UpdateObservationStatusForReversal","DUAL; T_AU_OBSERVATION; T_AU_OBSERVATION_STATUS; T_AU_OBSERVATION_ASSIGNEDTO; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITEE_EVIDENCES; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATIONS_AUDITOR_REPLY","T_AU_OBSERVATION; T_AU_OBSERVATION_ASSIGNEDTO; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITEE_EVIDENCES; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATIONS_AUDITOR_REPLY","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_NEW_USER","AD","AdminNewUsersInAIS","V_AIS_NEW_USER; V_SERVICE_EMPLOYEEINFO; T_AUDIT_EMP","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_AIS_ENTITIES","AD","GetAISEntitiesForAdminPanelEntityAddition","T_AUDITEE_ENTITIES","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_UPDATEENTITIEES","AD","UpdateAISEntityForAdminPanelEntityAddition","T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_UPDATE_LOG; DUAL","T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING; AIS_T_AU_POST_COMPLIANCE; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES_UPDATE_LOG","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_INSERTENTITIEES","AD","AddAISEntityForAdminPanelEntityAddition","T_AUDITEE_ENTITIES; DUAL","T_AUDITEE_ENTITIES","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_AUDITEE_ENTITIES_MAPPING","AD","GetAISEntityMappingForAdminPanelEntityAddition","V_GET_PARENT_OFFICE","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_UPDATE_ENTITIES_MAPPING","AD","UpdateAISEntityMappingForAdminPanelEntityAddition","T_AUDITEE_ENTITIES; DUAL","T_AUDITEE_ENTITIES_MAPING","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_ADD_ENTITIES_MAPPING","AD","AddAISEntityMappingForAdminPanelEntityAddition","T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING; DUAL","T_AUDITEE_ENTITIES_MAPING","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_UPDATE_NEW_USER","AD","UpdateNewUsersAdminPanel","T_USER; V_AIS_NEW_USER_FOR_ADDITION; T_USER_MAPING; T_GROUP_RIGHTS; DUAL","T_USER; T_USER_MAPING","split","pkg_sec + pkg_admin","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_USER_ROLE_TYPE","AD","GetUserDetailAdminPanel","T_GROUP_RIGHTS; T_GROUPS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_DETAILS_FOR_ENTITY_SHIFTING","AD","GetEntityShiftingDetails","T_AUDITEE_ENTITIES; T_AU_PLAN_ENG; T_AU_OBSERVATION_FAD; T_AUDITEE_ENTITIES_SIZE; T_AUDITEE_ENTITIES_SIZE_DISC; T_AUDITEE_ENTITIES_RISK; T_RISK; T_AU_POST_COMPLIANCE_SETTLEMETMENT_HISTORY","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENTITIES_TYPES","AD","GetEntityTypes","T_AUDITEE_ENT_TYPES","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_UPDATE_ENTITIES_TYPES","AD","UpdateEntityTypes","DUAL","T_AUDITEE_ENT_TYPES","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_ENTITIES_RELATIONSHIP","AD","GetEntityRelations","T_AUDITEE_ENT_RELATION; T_AUDITEE_ENTITIES","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENTITIES_MAPPING","AD","GetEntitiesMapping","T_AUDITEE_ENTITIES_MAPING","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENTITIES_MAPPING_REPORTING","AD","GetEntitiesMappingReporting","T_AUDITEE_ENTITIES_MAPING_REPORTING","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENTITIES","AD","GetParentChildEntities","T_AUDITEE_ENTITIES_MAPING","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_ADD_ENTITY_SHIFTING","AD","SubmitEntityShiftingFromAdminPanel","T_AUDITEE_ENTITIES; DUAL; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_RISK; T_AU_ENTITY_SHIFTING; T_AU_OBSERVATION_SHIFTING; T_AU_OBSERVATION_FAD; T_AUDITEE_ENT_TYPES","T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_SIZE; T_AUDITEE_ENTITIES_RISK; T_AU_ENTITY_SHIFTING; T_AU_OBSERVATION_SHIFTING; T_AU_OBSERVATION; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE","split","pkg_entity + pkg_master","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_SHIFT_BR_TO_ISLAMIC","AD","SubmitEntityConvToIslamicFromAdminPanel","T_AU_PLAN_ENG; C.PARA_ADDED_ON; SYSDATE; DUAL","T_AU_PLAN_ENG; T_AU_OBSERVATION; T_AU_OBSERVATION_ASSIGNEDTO; AIS_T_AU_POST_COMPLIANCE; T_AU_AUDIT_TEAM_TASKLIST","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_ROLES_FOR_COMPLIANCE_FLOW","AD","GetRolesForComplianceFlow","T_GROUPS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENT_TYPES_FOR_COMPLIANCE_FLOW","AD","GetEntityTypesForComplianceFlow","T_AUDITEE_ENT_TYPES","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENT_TYPES_FOR_HR_DESIGNATION","AD","GetEntityTypesForHRDesignationWiseRole","T_AUDITEE_ENT_TYPES","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_COMPLIANCE_STATUSES_FOR_COMPLIANCE_FLOW","AD","GetComplianceStatusesForComplianceFlow","T_AU_OBSERVATION_STATUS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_GET_ENTITY_TYPE_COMPLIANCE_FLOW","AD","GetComplianceFlowByEntityType","T_AUDITEE_ENT_TYPES; T_GROUPS; T_AU_OBSERVATION_STATUS; T_AU_POST_COMPLIANCE_FLOW","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_ADD_UPDATE_COMPLIANCE_FLOW","AD","AddComplianceFlow","T_AU_POST_COMPLIANCE_FLOW; DUAL","T_AU_POST_COMPLIANCE_FLOW; SET","split","pkg_entity + pkg_master","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_UPDATE_COMPLIANCE_FLOW","AD","UpdateComplianceFlow","","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_AUDIT_TEAM_POSTCHANGES","AD","SubmitNewTeamIdForPostChangesTeamEngReversal","T_AU_AUDIT_TEAMS; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; DUAL","T_AU_AUDIT_TEAMS; T_AU_AUDIT_TEAM_TASKLIST; T_AU_PLAN_ENG","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_AUDIT_ENGAGEMENT_REVERSAL","AD","AuditEngagementStatusReversal","T_AU_PLAN_ENG; T_AU_AUDIT_TEAM_TASKLIST; T_AU_AUDIT_TEAMS; T_AU_PLAN_ENG_LOG; DUAL","T_AU_PLAN; T_AU_PLAN_ENG; T_AU_AUDIT_TEAM_TASKLIST; T_AU_AUDIT_TEAMS; T_AU_PLAN_ENG_LOG","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_OBSERVVATION_NO","AD","GetObservationNumbersForStatusReversal","T_AU_OBSERVATION","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_UPDATE_OBSERVATION_NO","AD","UpdateObservationNumbersForStatusReversal","DUAL","T_AU_OBSERVATION","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_UPDATE_ENG_DATE","AD","UpdateEngagementDatesForStatusReversal","DUAL","T_AU_PLAN_ENG","split","pkg_admin + pkg_execution + pkg_planning","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_GET_HR_DESIGNATION_RIGHT","AD","GetHRDesignationWiseRoles","T_GROUP_RIGHTS","","wrap","pkg_sec / pkg_admin / pkg_entity","Read-only admin/setup procedures can be wrapped while new IAS_ZTBL tables are phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AD","PKG_AD.P_ADD_HR_DESIGNATION_RIGHT","AD","AddHRDesignationWiseRoleAssignment","T_GROUP_RIGHTS; T_HR_DESIGNATIONS; DUAL","T_GROUP_RIGHTS","split","pkg_entity + pkg_master","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AD","PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT","AD","UpdateHRDesignationWiseRoleAssignment","T_HR_DESIGNATIONS; T_GROUPS; DUAL","T_GROUP_RIGHTS","split","pkg_entity + pkg_master","PKG_AD mixes security, setup, entity, checklist, and reversal logic and should be split by module.","Decompose into module-bound procedures before IAS_ZTBL go-live."
